Generation; Survival State; Survival Chance; Total Food; Hardiness over Speed; Generosity; Was Generous
21; DIED; 34,73304; 0; 0,4256667; 0,7233239; False
21; DIED; 37,1309; 0; 0,490156; 0,861119; False
21; DIED; 63,32821; 1; 0,2080007; 0,9494622; False
21; DIED; 47,0331; 1; 0,4733018; 0,8388205; True
21; DIED; 68,66014; 1; 0,3811428; 0,9792922; False
21; DIED; 62,39068; 1; 0,1669303; 0,8620992; False
21; DIED; 39,992; 1; 0,2691642; 0,8020013; False
21; DIED; 73,79436; 1; 0,5203052; 0,8865754; False
21; DIED; 40,67314; 0; 0,585449; 0,9414889; False
21; DIED; 80,42664; 1; 0,7093968; 0,8616763; False
21; DIED; 72,23558; 1; 0,4787136; 1; False
21; DIED; 67,12881; 1; 0,3367445; 0,9485352; False
22; DIED; 47,99986; 0; 0,8263324; 0,885523; False
22; DIED; 63,12925; 1; 0,1998296; 1; False
22; DIED; 51,97474; 1; 0,6067249; 0,9696059; False
22; DIED; 42,79316; 0; 0,6452355; 0,505817; False
22; DIED; 63,45958; 1; 0,2132683; 0,7206916; False
22; DIED; 47,12672; 0; 0,7888436; 0,5725758; False
22; DIED; 39,34804; 0; 0,5494422; 0,9043907; False
22; DIED; 26,80819; 0; 0,1645602; 1; False
22; DIED; 33,83853; 0; 0,4010697; 0,8260518; False
22; DIED; 56,86599; 1; 0,7585942; 0,8893893; False
22; DIED; 64,49253; 1; 0,2518778; 0,9909104; False
22; DIED; 77,33704; 1; 0,6168953; 1; False
22; DIED; 67,51688; 1; 0,3482335; 1; False
22; DIED; 62,5838; 1; 0,1759931; 0,7884884; False
22; DIED; 48,52682; 0; 0,8523986; 0,5239109; False
22; DIED; 33,18618; 0; 0,3828194; 0,7742764; False
22; DIED; 66,02708; 1; 0,3029676; 0,9211967; False
22; DIED; 68,57504; 1; 0,3787343; 0,8997312; False
22; DIED; 65,87356; 1; 0,2980989; 0,9726408; False
22; DIED; 70,30266; 1; 0,426656; 0,9329868; False
23; DIED; 37,58565; 0; 0,502284; 0,6368494; False
23; DIED; 72,21182; 1; 0,478079; 1; False
23; DIED; 77,50298; 1; 0,6215869; 0,8777083; False
23; DIED; 17,26133; 0; 0,6298909; 0,5018454; False
23; DIED; 66,24542; 1; 0,3098173; 0,9540766; True
23; DIED; 65,97845; 1; 0,3014303; 0,8678635; False
23; DIED; 35,55102; 1; 0,01543693; 0,8685492; False
23; DIED; 29,69665; 0; 0,2771556; 1; False
23; DIED; 29,16196; 0; 0,2589855; 0,9961565; False
23; DIED; 30,45155; 0; 0,301634; 1; False
23; DIED; 43,71427; 0; 0,6725656; 1; False
23; DIED; 75,59868; 1; 0,5688443; 0,9967482; False
23; DIED; 67,90628; 1; 0,3595874; 0,8726715; False
23; DIED; 64,57825; 1; 0,2548987; 0,8837373; False
23; DIED; 40,39518; 0; 0,5778334; 0,7903114; False
23; DIED; 68,23255; 1; 0,3689803; 0,8583706; False
23; DIED; 63,81499; 1; 0,2270696; 1; False
23; DIED; 71,17599; 1; 0,4503071; 0,8162802; False
23; DIED; 65,11521; 1; 0,2733197; 0,9163134; False
23; DIED; 68,91928; 1; 0,3884407; 0,9758217; False
23; DIED; 60,91035; 1; 0,0726833; 1; False
23; DIED; 67,09997; 1; 0,3358831; 0,9199488; False
23; DIED; 63,95458; 1; 0,2323293; 0,6101729; False
23; DIED; 38,74492; 1; 0,2243968; 0,8943667; False
23; DIED; 67,16848; 1; 0,3379276; 0,942361; False
24; DIED; 64,00824; 1; 0,234329; 0,7345092; False
24; DIED; 46,84066; 0; 0,7776108; 1; False
24; DIED; 68,2681; 1; 0,3699974; 0,8108; False
24; DIED; 70,6922; 1; 0,4372402; 0,9372666; False
24; DIED; 40,90789; 0; 0,5919124; 0,5971875; False
24; DIED; 71,39923; 1; 0,4563127; 0,9586171; False
24; DIED; 42,86731; 0; 0,6473981; 1; False
24; DIED; 61,56207; 1; 0,1222006; 0,8242835; False
24; DIED; 29,27006; 0; 0,2627231; 0,9051919; False
24; DIED; 78,68343; 1; 0,6557021; 0,9135289; False
24; DIED; 43,64256; 1; 0,3806457; 0,8992167; True
